날짜,FINAL_TOC,FLOW,TEMP,AERB_DO,AERB_RET,AERB_WIT,AERB_MLSS,EQ_TOC,EQ_pH,EQ_SS,DAF_TOC,DAF_pH,DAF_SS,AERA_TOC,AERA_pH,AERA_DO,AERA_MLSS,AERB_TOC,AERB_pH,CLAA_TOC,CLAA_pH,CLAA_SS,CLAB_TOC,CLAB_pH,CLAB_SS,FINAL_pH,FINAL_SS,AERA_WIT,AERA_RET,AERA_SV,AERB_SV,AERA_SRT,AERB_SRT,AERA_FM,AERB_FM,AERA_SVI,AERB_SVI,AERA_RET_CON,AERB_RET_CON
2052-01-05 19:00:00,2.77,399.73,28.0,0.80 ,160.02 ,6.0,2564.79,217.71,10.45,127.33,174.13,8.72,77.5,18.23,7.25,2.00 ,2228.54,18.23,7.25,16.52,7.45,18.42,16.52,7.4,15.69,7.45,15.99 ,6.0,159.98 ,75.0,60.0,62.50 ,71.93 ,0.08 ,0.09 ,336.54 ,233.94 ,2971.39 ,4274.65 
2052-01-05 20:00:00,2.74,400.2,28.0,0.79 ,159.95 ,6.0,2565.21,218.53,10.44,128.67,174.38,8.7,78.5,18.17,7.25,2.00 ,2221.46,18.17,7.25,16.48,7.45,17.58,16.48,7.4,15.31,7.45,15.73 ,6.0,159.98 ,75.0,60.0,62.50 ,72.17 ,0.08 ,0.09 ,337.62 ,233.90 ,2961.94 ,4275.35 
2052-01-05 21:00:00,2.7,400.0,28.0,0.87 ,160.02 ,6.0,2565.63,219.35,10.42,130.0,174.63,8.69,79.5,18.1,7.24,2.00 ,2214.38,18.1,7.24,16.44,7.44,16.75,16.44,7.4,14.94,7.45,15.69 ,6.0,159.98 ,75.0,60.0,62.50 ,72.41 ,0.08 ,0.09 ,338.70 ,233.86 ,2952.50 ,4276.04 
2052-01-05 22:00:00,2.71,400.29,28.0,1.02 ,160.01 ,6.0,2566.04,220.18,10.41,131.33,174.88,8.67,80.5,18.03,7.24,2.00 ,2207.29,18.03,7.24,16.4,7.44,15.92,16.4,7.4,14.56,7.45,15.59 ,6.0,159.99 ,75.0,60.0,62.50 ,72.66 ,0.08 ,0.09 ,339.78 ,233.82 ,2943.06 ,4276.74 
2052-01-05 23:00:00,2.7,400.0,28.0,1.16 ,160.00 ,6.0,2566.46,221.0,10.4,132.67,175.13,8.65,81.5,16.0,7.24,2.00 ,2200.21,15.94,7.24,16.35,7.44,15.08,16.35,7.4,14.19,7.45,15.57 ,6.0,159.98 ,75.0,60.0,62.50 ,72.90 ,0.08 ,0.09 ,340.88 ,233.79 ,2933.61 ,4277.43 
2053-01-04 00:00:00,2.74,399.94,28.0,1.20 ,160.01 ,6.0,2566.88,221.82,10.39,134.0,175.38,8.63,82.5,16.0,7.23,2.00 ,2193.13,15.83,7.23,16.31,7.43,14.25,16.31,7.4,13.81,7.45,15.63 ,6.0,160.00 ,80.0,60.0,66.67 ,78.03 ,0.08 ,0.09 ,364.78 ,233.75 ,2741.41 ,4278.13 
2053-01-04 01:00:00,2.66,400.05,28.0,1.21 ,160.03 ,6.0,2567.29,222.65,10.38,135.33,175.63,8.61,83.5,16.0,7.23,2.00 ,2186.04,15.72,7.23,16.27,7.43,13.42,16.27,7.4,13.44,7.45,15.37 ,6.0,159.99 ,80.0,60.0,66.67 ,78.29 ,0.08 ,0.09 ,365.96 ,233.71 ,2732.55 ,4278.82 
2053-01-04 02:00:00,2.7,399.93,28.0,1.24 ,160.01 ,6.0,2567.71,223.47,10.36,136.67,175.88,8.6,84.5,16.0,7.22,2.00 ,2178.96,15.61,7.22,16.23,7.42,12.58,16.23,7.4,13.06,7.45,15.58 ,6.0,160.01 ,80.0,60.0,66.67 ,78.56 ,0.08 ,0.09 ,367.15 ,233.67 ,2723.70 ,4279.51 
2053-01-04 03:00:00,2.71,399.78,28.0,1.29 ,160.00 ,6.0,2568.13,224.29,10.35,138.0,176.13,8.58,85.5,16.0,7.22,2.00 ,2171.88,15.5,7.22,16.19,7.42,11.75,16.19,7.4,12.69,7.45,15.37 ,6.0,159.99 ,80.0,60.0,66.67 ,78.83 ,0.08 ,0.09 ,368.35 ,233.63 ,2714.84 ,4280.21 
2053-01-04 04:00:00,2.77,399.91,28.0,1.30 ,159.96 ,6.0,2568.54,225.12,10.34,139.33,176.38,8.56,86.5,16.0,7.21,2.00 ,2164.79,15.39,7.21,16.15,7.41,10.92,16.15,7.4,12.31,7.45,15.60 ,6.0,160.01 ,80.0,60.0,66.67 ,79.10 ,0.08 ,0.09 ,369.55 ,233.60 ,2705.99 ,4280.90 
2053-01-04 05:00:00,3.23,399.85,28.0,1.34 ,160.00 ,6.0,2568.96,225.94,10.33,140.67,176.63,8.54,87.5,16.0,7.21,2.00 ,2157.71,15.28,7.21,16.1,7.41,10.08,16.1,7.4,11.94,7.45,15.63 ,6.0,160.01 ,80.0,60.0,66.67 ,79.37 ,0.08 ,0.09 ,370.76 ,233.56 ,2697.14 ,4281.60 
2053-01-04 06:00:00,3.2,400.36,28.0,1.38 ,159.99 ,6.0,2569.38,226.77,10.32,142.0,176.88,8.53,88.5,16.0,7.21,2.00 ,2150.63,15.17,7.21,16.06,7.41,9.25,16.06,7.4,11.56,7.45,15.99 ,6.0,159.97 ,80.0,60.0,66.67 ,79.65 ,0.08 ,0.09 ,371.98 ,233.52 ,2688.28 ,4282.29 
2053-01-04 07:00:00,2.85,399.8,28.0,1.36 ,160.02 ,6.0,2569.79,227.59,10.31,143.33,177.13,8.51,89.5,16.0,7.2,2.00 ,2143.54,15.06,7.2,16.02,7.4,8.42,16.02,7.4,11.19,7.45,15.78 ,6.0,159.97 ,80.0,60.0,66.67 ,79.92 ,0.08 ,0.09 ,373.21 ,233.48 ,2679.43 ,4282.99 
2053-01-04 08:00:00,2.75,400.25,28.0,1.39 ,160.00 ,6.0,2570.21,227.71,10.33,143.63,177.38,8.55,89.97,19.64,7.2,2.00 ,2140.28,17.79,7.2,15.93,7.4,8.46,15.93,7.4,10.98,7.45,15.58 ,6.0,159.99 ,80.0,60.0,66.67 ,80.06 ,0.08 ,0.09 ,373.78 ,233.44 ,2675.35 ,4283.68 
2053-01-04 09:00:00,2.84,400.1,28.0,1.41 ,160.00 ,6.0,2570.63,227.14,10.39,142.88,177.63,8.65,89.92,18.93,7.2,2.00 ,2140.83,17.36,7.21,15.79,7.4,9.38,15.79,7.4,10.94,7.45,15.39 ,6.0,149.30 ,80.0,60.0,66.67 ,80.05 ,0.08 ,0.09 ,373.69 ,233.41 ,2676.04 ,4284.38 
2053-01-04 10:00:00,3.04,400.04,28.0,1.46 ,160.00 ,6.0,2571.04,226.57,10.44,142.13,177.88,8.75,89.86,18.22,7.21,2.00 ,2141.39,16.93,7.21,15.64,7.41,10.29,15.64,7.41,10.9,7.45,15.49 ,6.0,140.01 ,80.0,60.0,66.67 ,80.04 ,0.08 ,0.09 ,373.59 ,233.37 ,2676.74 ,4285.07 
2053-01-04 11:00:00,3.05,400.12,28.0,1.51 ,159.07 ,6.0,2571.46,226.0,10.5,141.38,178.13,8.85,89.81,17.51,7.21,2.00 ,2141.94,16.5,7.21,15.5,7.41,11.21,15.5,7.41,10.85,7.45,15.49 ,6.0,140.00 ,80.0,60.0,66.67 ,80.04 ,0.08 ,0.09 ,373.49 ,233.33 ,2677.43 ,4285.76 
2053-01-04 12:00:00,3.01,400.15,28.0,1.52 ,140.03 ,6.0,2571.88,225.43,10.56,140.63,178.38,8.95,89.75,16.79,7.21,2.00 ,2142.5,16.08,7.22,15.36,7.41,12.13,15.36,7.41,10.81,7.45,15.36 ,6.0,139.96 ,80.0,60.0,66.67 ,80.03 ,0.08 ,0.09 ,373.40 ,233.29 ,2678.13 ,4286.46 
2053-01-04 13:00:00,2.96,417.23,28.0,1.52 ,146.07 ,6.0,2572.29,224.86,10.61,139.88,178.63,9.05,89.69,16.08,7.22,2.00 ,2143.06,15.65,7.22,15.21,7.42,13.04,15.21,7.42,10.77,7.44,15.28 ,6.0,146.09 ,80.0,60.0,66.67 ,80.02 ,0.08 ,0.09 ,373.30 ,233.26 ,2678.82 ,4287.15 
2053-01-04 14:00:00,2.94,420.08,28.0,1.53 ,146.97 ,6.0,2572.71,224.29,10.67,139.13,178.88,9.15,89.64,15.37,7.22,2.00 ,2143.61,15.22,7.23,15.07,7.42,13.96,15.07,7.42,10.73,7.44,15.25 ,6.0,146.98 ,80.0,60.0,66.67 ,80.01 ,0.08 ,0.09 ,373.20 ,233.22 ,2679.51 ,4287.85 
2053-01-04 15:00:00,2.81,419.83,28.0,1.52 ,147.04 ,6.0,2573.13,223.73,10.7,138.38,178.67,9.2,89.58,17.93,7.22,2.00 ,2144.17,16.97,7.23,15.0,7.42,14.88,15.0,7.42,10.69,7.48,15.18 ,6.0,146.98 ,80.0,60.0,66.67 ,80.00 ,0.08 ,0.09 ,373.11 ,233.18 ,2680.21 ,4288.54 
2053-01-04 16:00:00,2.79,419.92,28.0,1.53 ,146.99 ,6.0,2573.54,223.19,10.7,137.63,178.0,9.21,89.53,17.94,7.22,2.00 ,2144.72,17.0,7.24,15.0,7.42,15.79,15.0,7.42,10.65,7.52,14.96 ,6.0,147.02 ,80.0,60.0,66.67 ,80.00 ,0.08 ,0.09 ,373.01 ,233.14 ,2680.90 ,4289.24 
2053-01-04 17:00:00,2.85,420.22,28.0,1.50 ,147.00 ,6.0,2573.96,222.65,10.7,136.88,177.33,9.22,89.47,17.9,7.23,2.00 ,2145.28,17.0,7.24,15.0,7.43,16.71,15.0,7.43,10.6,7.48,14.99 ,6.0,146.99 ,80.0,60.0,66.67 ,79.99 ,0.08 ,0.09 ,372.91 ,233.10 ,2681.60 ,4289.93 
2053-01-04 18:00:00,2.8,419.89,28.0,1.46 ,147.00 ,6.0,2574.38,222.1,10.71,136.13,176.67,9.22,89.42,17.86,7.23,2.00 ,2145.83,17.0,7.24,15.0,7.43,17.63,15.0,7.43,10.56,7.46,15.03 ,6.0,146.99 ,80.0,60.0,66.67 ,79.98 ,0.08 ,0.09 ,372.82 ,233.07 ,2682.29 ,4290.63 
2053-01-04 19:00:00,2.82,420.16,28.0,1.46 ,146.94 ,6.0,2574.79,221.56,10.71,135.38,176.0,9.23,89.36,17.81,7.23,2.00 ,2146.39,17.0,7.25,15.0,7.43,18.54,15.0,7.43,10.52,7.46,14.93 ,6.0,146.98 ,80.0,60.0,66.67 ,79.97 ,0.08 ,0.09 ,372.72 ,233.03 ,2682.99 ,4291.32 
2053-01-04 20:00:00,2.82,420.0,28.0,1.42 ,146.98 ,6.0,2575.21,221.02,10.71,134.63,175.33,9.23,89.31,17.77,7.23,2.00 ,2146.94,17.0,7.25,15.0,7.43,19.46,15.0,7.43,10.48,7.47,14.86 ,6.0,146.99 ,80.0,60.0,66.67 ,79.97 ,0.08 ,0.09 ,372.62 ,232.99 ,2683.68 ,4292.01 
2053-01-04 21:00:00,2.93,419.9,28.0,1.25 ,146.97 ,6.0,2575.63,220.48,10.71,133.88,174.67,9.24,89.25,17.73,7.24,2.00 ,2147.5,17.0,7.26,15.0,7.44,20.38,15.0,7.44,10.44,7.49,15.25 ,6.0,147.02 ,80.0,60.0,66.67 ,79.96 ,0.08 ,0.09 ,372.53 ,232.95 ,2684.38 ,4292.71 
2053-01-04 22:00:00,3.18,420.05,28.0,0.91 ,146.96 ,6.0,2576.04,219.94,10.71,133.13,174.0,9.25,89.19,17.69,7.24,2.00 ,2148.06,17.0,7.26,15.0,7.44,21.29,15.0,7.44,10.4,7.52,15.14 ,6.0,147.00 ,80.0,60.0,66.67 ,79.95 ,0.08 ,0.09 ,372.43 ,232.92 ,2685.07 ,4293.40 
2053-01-04 23:00:00,3.45,419.73,28.0,1.19 ,147.01 ,6.0,2576.46,219.4,10.71,132.38,173.33,9.25,89.14,17.65,7.24,2.00 ,2148.61,17.0,7.26,15.0,7.44,22.21,15.0,7.44,10.35,7.54,15.41 ,6.0,146.98 ,80.0,60.0,66.67 ,79.94 ,0.08 ,0.09 ,372.33 ,232.88 ,2685.76 ,4294.10 
2054-01-04 00:00:00,3.56,420.11,28.0,1.40 ,146.99 ,6.0,2576.88,218.85,10.71,131.63,172.67,9.26,89.08,17.61,7.25,2.00 ,2149.17,17.0,7.27,15.0,7.45,23.13,15.0,7.45,10.31,7.54,15.33 ,6.0,147.00 ,80.0,60.0,66.67 ,79.93 ,0.08 ,0.09 ,372.24 ,232.84 ,2686.46 ,4294.79 
2054-01-04 01:00:00,3.72,420.12,28.0,1.46 ,147.03 ,6.0,2577.29,218.31,10.72,130.88,172.0,9.26,89.03,17.56,7.25,2.00 ,2149.72,17.0,7.27,15.0,7.45,24.04,15.0,7.45,10.27,7.55,15.56 ,6.0,146.97 ,80.0,60.0,66.67 ,79.93 ,0.08 ,0.09 ,372.14 ,232.80 ,2687.15 ,4295.49 
2054-01-04 02:00:00,3.7,419.81,28.0,1.57 ,146.97 ,6.0,2577.71,217.77,10.72,130.13,171.33,9.27,88.97,17.52,7.25,2.00 ,2150.28,17.0,7.28,15.0,7.45,24.96,15.0,7.45,10.23,7.55,15.63 ,6.0,146.98 ,80.0,60.0,66.67 ,79.92 ,0.08 ,0.09 ,372.04 ,232.76 ,2687.85 ,4296.18 
2054-01-04 03:00:00,3.62,419.8,28.0,1.60 ,146.94 ,6.0,2578.13,217.23,10.72,129.38,170.67,9.28,88.92,17.48,7.25,2.00 ,2150.83,17.0,7.28,15.0,7.45,25.88,15.0,7.45,10.19,7.55,15.68 ,6.0,147.00 ,80.0,60.0,66.67 ,79.91 ,0.08 ,0.09 ,371.95 ,232.73 ,2688.54 ,4296.88 
2054-01-04 04:00:00,3.75,419.85,28.0,1.56 ,147.03 ,6.0,2578.54,216.69,10.72,128.63,170.0,9.28,88.86,17.44,7.26,2.00 ,2151.39,17.0,7.29,15.0,7.46,26.79,15.0,7.46,10.15,7.55,15.86 ,6.0,146.99 ,80.0,60.0,66.67 ,79.90 ,0.08 ,0.09 ,371.85 ,232.69 ,2689.24 ,4297.57 
2054-01-04 05:00:00,3.74,420.24,28.0,1.52 ,146.98 ,6.0,2578.96,216.15,10.72,127.88,169.33,9.29,88.81,17.4,7.26,2.00 ,2151.94,17.0,7.29,15.0,7.46,27.71,15.0,7.46,10.1,7.55,15.87 ,6.0,147.00 ,80.0,60.0,66.67 ,79.90 ,0.08 ,0.09 ,371.76 ,232.65 ,2689.93 ,4298.26 
2054-01-04 06:00:00,3.77,419.94,28.0,1.64 ,146.99 ,6.0,2579.38,215.6,10.72,127.13,168.67,9.3,88.75,17.35,7.26,2.00 ,2152.5,17.0,7.29,15.0,7.46,28.63,15.0,7.46,10.06,7.56,15.90 ,6.0,147.06 ,80.0,60.0,66.67 ,79.89 ,0.08 ,0.09 ,371.66 ,232.61 ,2690.63 ,4298.96 
2054-01-04 07:00:00,3.81,419.61,28.0,1.71 ,146.99 ,6.0,2579.79,215.06,10.73,126.38,168.0,9.3,88.69,17.31,7.27,2.00 ,2153.06,17.0,7.3,15.0,7.47,29.54,15.0,7.47,10.02,7.62,15.79 ,6.0,146.97 ,80.0,60.0,66.67 ,79.88 ,0.07 ,0.09 ,371.56 ,232.58 ,2691.32 ,4299.65 
2054-01-04 08:00:00,3.8,419.8,28.0,1.74 ,147.04 ,6.0,2580.21,214.52,10.73,125.63,167.33,9.31,88.64,17.27,7.27,2.00 ,2153.61,17.0,7.3,15.0,7.47,30.46,15.0,7.47,9.98,7.65,15.68 ,6.0,147.02 ,80.0,60.0,66.67 ,79.87 ,0.07 ,0.09 ,371.47 ,232.54 ,2692.01 ,4300.35 
2054-01-04 09:00:00,4.09,419.75,28.0,1.74 ,146.97 ,6.0,2580.63,213.98,10.73,124.88,166.67,9.31,88.58,17.23,7.27,2.00 ,2154.17,17.0,7.31,15.0,7.47,31.38,15.0,7.47,9.94,7.65,15.92 ,6.0,147.04 ,80.0,60.0,66.67 ,79.86 ,0.07 ,0.09 ,371.37 ,232.50 ,2692.71 ,4301.04 
2054-01-04 10:00:00,4.25,419.89,28.0,1.70 ,147.00 ,6.0,2581.04,213.44,10.73,124.13,166.0,9.32,88.53,17.19,7.27,2.00 ,2154.72,17.0,7.31,15.0,7.47,32.29,15.0,7.47,9.9,7.65,16.12 ,6.0,147.03 ,80.0,60.0,66.67 ,79.86 ,0.07 ,0.09 ,371.28 ,232.46 ,2693.40 ,4301.74 
2054-01-04 11:00:00,4.48,420.06,28.0,1.67 ,147.01 ,6.0,2581.46,212.9,10.73,123.38,165.33,9.33,88.47,17.15,7.28,2.00 ,2155.28,17.0,7.31,15.0,7.48,33.21,15.0,7.48,9.85,7.65,16.39 ,6.0,147.02 ,80.0,60.0,66.67 ,79.85 ,0.07 ,0.09 ,371.18 ,232.43 ,2694.10 ,4302.43 
2054-01-04 12:00:00,4.49,420.24,28.0,1.64 ,147.01 ,6.0,2581.88,212.35,10.73,122.63,164.67,9.33,88.42,17.1,7.28,2.00 ,2155.83,17.0,7.32,15.0,7.48,34.13,15.0,7.48,9.81,7.65,16.57 ,6.0,147.02 ,80.0,60.0,66.67 ,79.84 ,0.07 ,0.09 ,371.09 ,232.39 ,2694.79 ,4303.13 
2054-01-04 13:00:00,4.4,420.17,28.0,1.65 ,146.99 ,6.0,2582.29,211.81,10.73,121.88,164.0,9.34,88.36,17.06,7.28,2.00 ,2156.39,17.0,7.32,15.0,7.48,35.04,15.0,7.48,9.77,7.65,16.65 ,6.0,147.01 ,80.0,60.0,66.67 ,79.83 ,0.07 ,0.09 ,370.99 ,232.35 ,2695.49 ,4303.82 
2054-01-04 14:00:00,4.39,419.87,28.0,1.57 ,147.00 ,6.0,2582.71,211.27,10.74,121.13,163.33,9.34,88.31,17.02,7.28,2.00 ,2156.94,17.0,7.33,15.0,7.48,35.96,15.0,7.48,9.73,7.65,16.32 ,6.0,147.01 ,80.0,60.0,66.67 ,79.83 ,0.07 ,0.08 ,370.90 ,232.31 ,2696.18 ,4304.51 
2054-01-04 15:00:00,4.39,419.94,28.0,1.49 ,146.98 ,6.0,2583.13,210.58,10.74,120.38,162.92,9.35,88.25,17.06,7.29,2.00 ,2157.5,17.06,7.33,15.0,7.49,36.88,15.0,7.49,9.69,7.64,16.28 ,6.0,146.97 ,80.0,60.0,66.67 ,79.82 ,0.07 ,0.08 ,370.80 ,232.28 ,2696.88 ,4305.21 
2054-01-04 16:00:00,4.42,419.77,28.0,1.55 ,147.00 ,6.0,2583.54,209.75,10.74,119.63,162.75,9.36,88.19,17.19,7.29,2.00 ,2158.06,17.19,7.34,15.0,7.49,37.79,15.0,7.49,9.65,7.64,16.29 ,6.0,146.98 ,80.0,60.0,66.67 ,79.81 ,0.07 ,0.08 ,370.70 ,232.24 ,2697.57 ,4305.90 
2054-01-04 17:00:00,4.59,419.76,28.0,1.49 ,147.00 ,6.0,2583.96,208.92,10.74,118.88,162.58,9.36,88.14,17.31,7.29,2.00 ,2158.61,17.31,7.34,15.0,7.49,38.71,15.0,7.49,9.6,7.64,16.32 ,6.0,146.95 ,80.0,60.0,66.67 ,79.80 ,0.07 ,0.08 ,370.61 ,232.20 ,2698.26 ,4306.60 
2054-01-04 18:00:00,4.61,419.87,28.0,1.39 ,146.94 ,6.0,2584.38,208.08,10.74,118.13,162.42,9.37,88.08,17.44,7.3,2.00 ,2159.17,17.44,7.34,15.0,7.5,39.63,15.0,7.5,9.56,7.65,17.03 ,6.0,147.00 ,80.0,60.0,66.67 ,79.80 ,0.07 ,0.08 ,370.51 ,232.16 ,2698.96 ,4307.29 
2054-01-04 19:00:00,4.42,420.23,28.0,1.36 ,146.98 ,6.0,2584.79,207.25,10.74,117.38,162.25,9.38,88.03,17.56,7.3,2.00 ,2159.72,17.56,7.35,15.0,7.5,40.54,15.0,7.5,9.52,7.65,16.78 ,6.0,147.03 ,80.0,60.0,66.67 ,79.79 ,0.07 ,0.08 ,370.42 ,232.13 ,2699.65 ,4307.99 
2054-01-04 20:00:00,5.15,420.19,28.0,1.37 ,147.01 ,6.0,2585.21,206.42,10.75,116.63,162.08,9.38,87.97,17.69,7.3,2.00 ,2160.28,17.69,7.35,15.0,7.5,41.46,15.0,7.5,9.48,7.65,16.79 ,6.0,146.98 ,80.0,60.0,66.67 ,79.78 ,0.07 ,0.08 ,370.32 ,232.09 ,2700.35 ,4308.68 
2054-01-04 21:00:00,5.3,419.94,28.0,1.55 ,147.00 ,6.0,2585.63,205.58,10.75,115.88,161.92,9.39,87.92,17.81,7.3,2.00 ,2160.83,17.81,7.36,15.0,7.5,42.38,15.0,7.5,9.44,7.65,17.57 ,6.0,147.01 ,80.0,60.0,66.67 ,79.77 ,0.07 ,0.08 ,370.23 ,232.05 ,2701.04 ,4309.38 
2054-01-04 22:00:00,4.41,420.21,28.0,1.76 ,146.93 ,6.0,2586.04,204.75,10.75,115.13,161.75,9.39,87.86,17.94,7.31,2.00 ,2161.39,17.94,7.36,15.0,7.51,43.29,15.0,7.51,9.4,7.65,16.71 ,6.0,147.01 ,80.0,60.0,66.67 ,79.76 ,0.07 ,0.08 ,370.13 ,232.01 ,2701.74 ,4310.07 
2054-01-04 23:00:00,4.19,420.34,28.0,1.96 ,147.01 ,6.0,2586.46,203.92,10.75,114.38,161.58,9.4,87.81,18.06,7.31,2.00 ,2161.94,18.06,7.36,15.0,7.51,44.21,15.0,7.51,9.35,7.65,16.22 ,6.0,147.01 ,80.0,60.0,66.67 ,79.76 ,0.07 ,0.08 ,370.04 ,231.98 ,2702.43 ,4310.76 
2055-01-05 00:00:00,4.09,419.76,28.0,2.17 ,146.98 ,6.0,2586.88,203.08,10.75,113.63,161.42,9.41,87.75,18.19,7.31,2.00 ,2162.5,18.19,7.37,15.0,7.51,45.13,15.0,7.51,9.31,7.65,16.15 ,6.0,146.99 ,82.0,62.0,68.33 ,81.74 ,0.07 ,0.08 ,379.19 ,239.67 ,2637.20 ,4172.38 
2055-01-05 01:00:00,4.24,419.76,28.0,2.24 ,146.97 ,6.0,2587.29,202.25,10.75,112.88,161.25,9.41,87.69,18.31,7.32,2.00 ,2163.06,18.31,7.37,15.0,7.52,46.04,15.0,7.52,9.27,7.65,16.28 ,6.0,146.98 ,82.0,62.0,68.33 ,81.74 ,0.07 ,0.08 ,379.09 ,239.63 ,2637.87 ,4173.05 
2055-01-05 02:00:00,4.25,419.92,28.0,2.35 ,147.00 ,6.0,2587.71,201.42,10.75,112.13,161.08,9.42,87.64,18.44,7.32,2.00 ,2163.61,18.44,7.38,15.0,7.52,46.96,15.0,7.52,9.23,7.65,16.63 ,6.0,146.99 ,82.0,62.0,68.33 ,81.73 ,0.07 ,0.08 ,379.00 ,239.59 ,2638.55 ,4173.72 
2055-01-05 03:00:00,4.28,420.23,28.0,2.41 ,147.01 ,6.0,2588.13,200.58,10.76,111.38,160.92,9.42,87.58,18.56,7.32,2.00 ,2164.17,18.56,7.38,15.0,7.52,47.88,15.0,7.52,9.19,7.65,16.27 ,6.0,147.02 ,82.0,62.0,68.33 ,81.72 ,0.07 ,0.08 ,378.90 ,239.56 ,2639.23 ,4174.40 
2055-01-05 04:00:00,4.36,419.97,28.0,2.44 ,146.99 ,6.0,2588.54,199.75,10.76,110.63,160.75,9.43,87.53,18.69,7.32,2.00 ,2164.72,18.69,7.39,15.0,7.52,48.79,15.0,7.52,9.15,7.65,16.59 ,6.0,147.00 ,82.0,62.0,68.33 ,81.71 ,0.07 ,0.08 ,378.80 ,239.52 ,2639.91 ,4175.07 
2055-01-05 05:00:00,4.44,419.93,28.0,2.47 ,147.00 ,6.0,2588.96,198.92,10.76,109.88,160.58,9.44,87.47,18.81,7.33,2.00 ,2165.28,18.81,7.39,15.0,7.53,49.71,15.0,7.53,9.1,7.65,16.61 ,6.0,146.99 ,82.0,62.0,68.33 ,81.70 ,0.07 ,0.08 ,378.70 ,239.48 ,2640.58 ,4175.74 
2055-01-05 06:00:00,4.4,419.91,28.0,2.46 ,147.04 ,6.0,2589.38,198.08,10.76,109.13,160.42,9.44,87.42,18.94,7.33,2.00 ,2165.83,18.94,7.39,15.0,7.53,50.63,15.0,7.53,9.06,7.65,16.72 ,6.0,147.00 ,82.0,62.0,68.33 ,81.70 ,0.07 ,0.08 ,378.61 ,239.44 ,2641.26 ,4176.41 
2055-01-05 07:00:00,5.48,419.93,28.0,2.48 ,147.04 ,6.0,2589.79,197.25,10.76,108.38,160.25,9.45,87.36,19.06,7.33,2.00 ,2166.39,19.06,7.4,14.92,7.53,51.54,15.0,7.53,9.02,7.65,17.33 ,6.0,146.95 ,82.0,62.0,68.33 ,81.69 ,0.07 ,0.08 ,378.51 ,239.40 ,2641.94 ,4177.08 
2055-01-05 08:00:00,6.42,415.61,28.0,2.49 ,149.30 ,6.0,2590.21,196.42,10.76,107.63,160.08,9.46,87.31,19.19,7.33,2.00 ,2166.94,19.19,7.4,14.77,7.53,52.46,15.0,7.53,8.98,7.65,19.20 ,6.0,149.29 ,82.0,62.0,68.33 ,81.68 ,0.07 ,0.08 ,378.41 ,239.36 ,2642.62 ,4177.76 
2055-01-05 09:00:00,6.28,400.07,28.0,2.45 ,159.99 ,6.0,2590.63,195.58,10.77,106.88,159.92,9.46,87.25,19.31,7.34,2.00 ,2167.5,19.31,7.41,14.62,7.54,53.38,15.0,7.54,8.94,7.65,19.49 ,6.0,159.96 ,82.0,62.0,68.33 ,81.67 ,0.07 ,0.08 ,378.32 ,239.32 ,2643.29 ,4178.43 
2055-01-05 10:00:00,6.42,388.58,28.0,2.40 ,159.46 ,6.0,2591.04,194.75,10.77,106.13,159.75,9.47,87.19,19.44,7.34,2.00 ,2168.06,19.44,7.41,14.46,7.54,54.29,15.0,7.54,8.9,7.65,19.84 ,6.0,159.41 ,82.0,62.0,68.33 ,81.67 ,0.07 ,0.08 ,378.22 ,239.29 ,2643.97 ,4179.10 
2055-01-05 11:00:00,6.36,349.66,28.0,2.40 ,140.03 ,6.0,2591.46,193.92,10.77,105.38,159.58,9.47,87.14,19.56,7.34,2.00 ,2168.61,19.56,7.41,14.31,7.54,55.21,15.0,7.54,8.85,7.65,19.67 ,6.0,140.01 ,82.0,62.0,68.33 ,81.66 ,0.07 ,0.07 ,378.12 ,239.25 ,2644.65 ,4179.77 
2055-01-05 12:00:00,5.86,361.72,28.0,2.49 ,144.62 ,6.0,2591.88,193.08,10.77,104.63,159.42,9.48,87.08,19.69,7.35,2.00 ,2169.17,19.69,7.42,14.15,7.55,56.13,15.0,7.55,8.81,7.65,18.97 ,6.0,144.65 ,82.0,62.0,68.33 ,81.65 ,0.07 ,0.07 ,378.03 ,239.21 ,2645.33 ,4180.44 
2055-01-05 13:00:00,6.16,379.84,28.0,2.50 ,151.99 ,6.0,2592.29,192.25,10.77,103.88,159.25,9.49,87.03,19.81,7.35,2.00 ,2169.72,19.81,7.42,14.0,7.55,57.04,15.0,7.55,8.77,7.65,18.49 ,6.0,151.99 ,82.0,62.0,68.33 ,81.64 ,0.07 ,0.07 ,377.93 ,239.17 ,2646.00 ,4181.12 
2055-01-05 14:00:00,5.67,379.91,28.0,2.50 ,152.02 ,6.0,2592.71,191.42,10.77,103.13,159.08,9.49,86.97,19.94,7.35,2.00 ,2170.28,19.94,7.43,13.85,7.55,57.96,15.0,7.55,8.73,7.65,19.85 ,6.0,152.00 ,82.0,62.0,68.33 ,81.63 ,0.07 ,0.07 ,377.83 ,239.13 ,2646.68 ,4181.79 
2055-01-05 15:00:00,4.8,380.11,28.0,2.53 ,151.97 ,6.0,2593.13,194.62,10.77,102.38,161.83,9.5,86.92,19.5,7.35,2.00 ,2170.83,19.4,7.43,13.69,7.55,58.88,15.0,7.55,8.69,7.65,18.55 ,6.0,152.01 ,82.0,62.0,68.33 ,81.63 ,0.07 ,0.08 ,377.74 ,239.09 ,2647.36 ,4182.46 
